district_name,latitude,longitude,elevation_m,agro_climatic_zone,coastal_status,predominant_soil_type,season,N,P,K,pH,Rainfall,Temperature,Humidity,Crop
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,23.08,40.98,32.87,7.57,490.8,28.77,65.58,Moong(Green Gram)
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,21.86,33.65,32.82,7.48,478.15,32.71,57.62,Moong(Green Gram)
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,30.45,32.13,22.09,7.09,591.78,30.85,61.81,Urad
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,38.38,42.6,31.51,6.86,537.06,33.95,75.44,Urad
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,26.37,47.92,41.13,6.97,465.08,30.28,76.58,Urad
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,30.64,39.43,31.97,7.2,626.29,25.86,69.83,Urad
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,34.46,32.77,24.86,6.13,519.7,33.89,58.4,Urad
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,34.09,39.6,24.96,6.77,537.68,30.25,74.79,Urad
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,31.08,50.05,23.11,7.23,485.88,32.2,70.13,Urad
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,19.25,42.97,33.78,6.76,641.13,31.77,67.16,Urad
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,33.37,34.6,23.32,6.14,537.06,25.83,54.15,Urad
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,36.32,33.6,37.66,6.74,620.92,25.0,57.57,Urad
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,26.96,32.68,39.3,6.41,425.81,26.89,70.34,Urad
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,17.79,38.3,33.53,7.4,442.17,30.69,70.62,Urad
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,20.3,44.12,37.02,6.8,411.48,33.22,68.14,Urad
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,20.58,40.19,39.36,6.68,513.15,28.52,77.98,Urad
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,33.02,44.7,42.94,7.48,547.2,27.6,75.06,Urad
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,19.51,29.88,42.76,6.97,581.16,27.59,61.14,Urad
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,32.24,32.98,31.88,7.0,436.77,26.75,70.9,Urad
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,22.54,43.18,42.77,6.58,422.61,31.64,63.83,Urad
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,34.5,32.2,23.57,6.68,425.9,29.8,67.1,Urad
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,27.32,45.9,25.46,6.8,537.77,32.29,66.38,Urad
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif_Late,21.34,18.3,35.01,6.01,312.94,25.74,51.37,Horse Gram
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif_Late,28.28,32.61,28.93,5.85,437.05,22.59,53.87,Horse Gram
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif_Late,23.42,15.39,17.11,6.6,440.95,25.35,56.53,Horse Gram
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif_Late,18.01,31.75,17.53,6.81,417.15,27.9,61.99,Horse Gram
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif_Late,22.08,24.58,20.2,6.77,465.27,24.59,52.38,Horse Gram
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif_Late,17.74,21.29,18.09,6.28,336.39,27.67,68.54,Horse Gram
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif_Late,15.81,15.38,18.75,5.65,333.9,23.97,57.62,Horse Gram
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif_Late,22.51,22.4,25.54,6.52,452.15,28.32,59.51,Horse Gram
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif_Late,23.26,23.42,26.23,6.91,384.75,26.39,63.96,Horse Gram
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif_Late,21.12,25.06,32.75,6.3,408.91,29.43,61.1,Horse Gram
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif_Late,20.8,17.74,17.92,5.87,283.32,24.01,57.85,Horse Gram
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif_Late,24.27,26.1,23.6,6.18,528.32,31.1,56.65,Horse Gram
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif_Late,30.65,16.62,31.71,6.65,470.04,27.74,54.59,Horse Gram
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif_Late,16.02,23.93,14.34,6.75,327.13,22.17,53.22,Horse Gram
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif_Late,34.51,24.35,34.58,5.83,414.8,29.95,71.78,Horse Gram
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif_Late,19.9,23.18,33.27,6.38,527.13,25.18,48.3,Horse Gram
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif_Late,33.17,17.4,32.35,6.66,395.13,23.16,60.68,Horse Gram
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif_Late,27.14,13.87,21.83,6.46,406.47,28.52,63.59,Horse Gram
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif_Late,29.04,27.94,22.74,6.82,375.31,26.6,58.29,Horse Gram
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif_Late,28.39,26.13,28.89,5.4,535.31,21.46,53.48,Horse Gram
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,38.96,31.1,27.74,6.1,561.87,28.92,60.67,Sesamum
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,37.78,22.28,41.14,7.75,424.84,33.31,66.65,Sesamum
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,27.95,21.05,33.17,7.55,364.19,27.87,67.23,Sesamum
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,28.49,37.51,32.16,5.9,388.93,25.98,54.44,Sesamum
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,37.09,38.1,35.19,6.9,344.42,27.39,68.25,Sesamum
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,33.13,23.08,32.75,6.1,357.35,28.19,55.55,Sesamum
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,45.22,26.18,21.68,7.16,584.24,28.72,71.11,Sesamum
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,27.15,22.88,18.95,7.16,525.38,31.51,65.48,Sesamum
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,35.9,29.69,37.48,5.74,434.0,27.0,61.37,Sesamum
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,32.61,30.44,32.12,7.55,487.47,31.18,67.34,Sesamum
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,32.32,22.8,35.74,6.85,564.82,26.02,57.88,Sesamum
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,40.38,29.96,22.54,5.94,384.65,32.87,51.9,Sesamum
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,19.86,24.89,18.56,5.95,353.64,25.38,52.56,Sesamum
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,48.63,21.45,25.6,6.74,367.22,27.17,70.08,Sesamum
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,26.4,24.5,19.96,7.42,600.6,28.88,59.59,Sesamum
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,38.57,36.12,45.51,6.02,490.01,30.44,66.28,Sesamum
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,28.01,30.69,33.38,6.83,385.44,25.98,55.73,Sesamum
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,31.95,33.17,33.86,7.56,559.81,34.0,53.45,Sesamum
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,36.75,38.12,41.61,7.51,504.87,31.25,59.7,Sesamum
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,40.02,24.23,32.14,6.34,400.37,29.78,70.28,Sesamum
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,70.8,70.21,67.2,5.95,241.63,16.85,66.06,Potato
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,81.65,70.67,64.65,5.47,98.66,15.61,63.72,Potato
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,93.31,85.71,86.91,6.24,205.67,15.85,59.18,Potato
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,102.84,72.81,87.69,6.41,118.53,21.93,58.66,Potato
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,80.98,68.47,86.69,5.44,159.27,16.96,63.47,Potato
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,82.9,82.13,67.68,6.41,185.06,14.9,65.0,Potato
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,80.35,72.93,100.65,5.27,186.7,20.77,63.47,Potato
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,91.45,76.73,102.09,5.68,204.63,17.21,63.28,Potato
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,78.96,51.69,93.24,5.53,110.41,15.22,71.47,Potato
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,71.77,76.49,100.93,5.57,293.98,13.87,67.23,Potato
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,89.64,77.86,68.21,5.44,202.85,20.41,62.67,Potato
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,104.19,75.65,73.92,5.2,345.79,16.71,59.91,Potato
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,88.87,84.0,74.61,6.27,326.69,18.26,55.35,Potato
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,76.17,54.87,96.62,6.15,187.56,19.18,68.95,Potato
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,101.09,86.88,98.86,5.57,251.91,17.06,62.44,Potato
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,95.31,65.44,78.65,5.86,309.28,16.66,57.59,Potato
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,70.87,58.39,101.92,5.31,256.09,17.98,72.2,Potato
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,99.14,58.45,71.51,5.95,228.04,15.77,67.7,Potato
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,92.43,53.98,72.74,5.41,192.44,15.68,59.91,Potato
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,78.04,60.26,74.59,6.38,143.08,14.02,54.53,Potato
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,65.95,31.43,43.74,6.82,203.85,22.02,66.27,Rapeseed &Mustard
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,46.62,43.9,28.85,6.75,205.42,22.8,63.23,Rapeseed &Mustard
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,56.91,46.02,32.22,6.24,301.98,13.79,70.85,Rapeseed &Mustard
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,53.52,38.54,30.78,6.64,171.35,18.9,50.74,Rapeseed &Mustard
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,54.28,40.84,43.08,6.61,214.72,22.59,74.96,Rapeseed &Mustard
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,71.15,28.23,39.64,7.47,223.9,17.58,55.19,Rapeseed &Mustard
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,75.14,27.07,24.4,7.5,332.35,19.27,61.93,Rapeseed &Mustard
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,70.51,26.75,39.72,7.08,303.38,19.84,51.1,Rapeseed &Mustard
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,68.8,40.41,19.98,7.11,355.99,19.0,59.71,Rapeseed &Mustard
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,45.13,31.69,21.48,7.26,186.36,14.44,67.84,Rapeseed &Mustard
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,62.87,46.64,33.73,6.66,132.97,17.37,58.37,Rapeseed &Mustard
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,58.33,25.59,36.52,6.57,206.79,13.13,57.07,Rapeseed &Mustard
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,45.11,31.91,30.88,6.38,278.9,16.78,67.2,Rapeseed &Mustard
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,69.75,31.01,24.11,6.55,247.4,15.36,61.96,Rapeseed &Mustard
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,60.58,39.27,20.47,6.09,232.64,17.46,59.64,Rapeseed &Mustard
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,45.53,32.66,29.09,7.28,391.02,19.54,53.04,Rapeseed &Mustard
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,63.91,45.39,25.7,6.91,404.68,16.79,61.52,Rapeseed &Mustard
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,66.56,35.87,28.81,6.52,120.08,20.01,49.85,Rapeseed &Mustard
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,71.75,32.08,31.07,6.17,347.01,21.44,54.4,Rapeseed &Mustard
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,70.13,28.86,27.18,6.28,309.09,22.06,52.06,Rapeseed &Mustard
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,74.09,49.74,44.63,7.37,296.23,17.3,58.73,Wheat
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,75.19,41.12,57.16,6.4,318.01,22.87,59.98,Wheat
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,99.45,39.14,49.83,6.77,162.74,18.55,58.28,Wheat
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,64.14,36.53,46.13,7.13,396.35,19.94,64.46,Wheat
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,66.29,50.22,47.08,6.33,313.77,17.32,59.41,Wheat
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,84.39,47.54,56.64,6.88,420.84,20.48,50.59,Wheat
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,81.13,42.7,40.87,7.3,191.17,16.79,67.2,Wheat
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,70.51,36.84,46.57,6.71,221.2,16.75,51.05,Wheat
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,72.73,36.08,52.81,5.99,316.21,20.35,68.97,Wheat
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,81.86,37.88,48.66,6.28,249.93,17.46,56.38,Wheat
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,63.61,43.47,56.75,5.99,314.21,19.46,46.34,Wheat
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,76.97,60.83,58.1,6.91,245.6,22.95,63.92,Wheat
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,70.5,59.95,38.85,6.71,164.8,20.53,52.33,Wheat
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,69.38,56.03,35.32,6.89,174.83,14.46,58.24,Wheat
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,68.86,48.11,36.27,6.22,362.14,15.85,60.92,Wheat
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,87.0,35.62,38.26,7.38,368.43,21.09,63.57,Wheat
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,69.31,40.02,45.71,6.5,245.54,18.05,62.75,Wheat
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,94.75,45.55,38.7,6.85,314.72,16.16,53.18,Wheat
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,73.6,44.62,48.68,6.82,304.72,22.64,66.98,Wheat
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Rabi,81.57,36.8,53.79,7.29,279.74,19.64,58.6,Wheat
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Annual,96.8,64.34,73.32,7.52,1903.94,26.13,76.42,Sugarcane
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Annual,127.27,62.05,88.39,6.72,1655.62,28.76,75.34,Sugarcane
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Annual,93.21,57.43,116.37,7.66,1989.0,30.93,69.84,Sugarcane
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Annual,130.59,50.55,79.72,6.82,2045.31,26.53,82.76,Sugarcane
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Annual,100.88,61.76,108.52,7.83,1315.21,28.85,80.06,Sugarcane
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Annual,98.03,54.14,102.13,6.77,1947.33,24.82,84.64,Sugarcane
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Annual,105.85,68.8,97.21,7.59,1786.44,34.39,72.1,Sugarcane
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Annual,93.71,52.99,101.07,6.4,1678.49,28.15,87.37,Sugarcane
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Annual,113.96,72.54,87.12,6.52,1608.13,34.07,88.92,Sugarcane
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Annual,91.93,57.36,81.76,6.58,1499.34,27.54,75.93,Sugarcane
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Annual,93.48,51.76,80.41,6.78,1488.29,33.3,85.12,Sugarcane
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Annual,110.42,53.05,100.32,6.24,1773.84,30.42,85.98,Sugarcane
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Annual,98.08,51.22,113.71,6.68,2141.98,25.76,71.56,Sugarcane
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Annual,95.27,73.46,89.77,6.14,2004.31,26.24,88.28,Sugarcane
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Annual,90.73,53.76,81.37,6.98,1529.58,29.86,72.15,Sugarcane
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Annual,117.7,61.37,86.35,6.74,2072.07,32.92,66.85,Sugarcane
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Annual,120.32,46.61,80.52,7.24,1655.96,27.77,73.81,Sugarcane
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Annual,113.86,70.79,92.61,6.45,2186.87,23.71,71.12,Sugarcane
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Annual,90.4,61.93,109.7,6.91,1535.51,32.93,82.89,Sugarcane
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Annual,124.53,57.46,77.42,6.14,2021.12,26.64,81.89,Sugarcane
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,77.33,45.64,35.73,7.54,1333.52,34.11,93.98,Jute
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,67.62,31.61,38.91,6.41,1260.54,28.1,90.58,Jute
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,55.52,51.35,43.37,7.2,1207.02,32.08,92.54,Jute
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,72.74,31.9,38.2,6.29,1211.71,27.24,76.39,Jute
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,73.86,36.39,59.34,7.07,1100.85,26.56,84.35,Jute
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,65.55,49.42,48.57,6.49,967.13,32.38,86.3,Jute
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,57.33,52.07,51.0,6.62,1048.7,28.03,83.45,Jute
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,64.32,45.72,47.58,7.09,1044.42,25.8,87.01,Jute
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,81.75,46.78,54.92,7.23,1116.83,34.24,95.97,Jute
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,75.6,39.22,57.18,6.42,1360.89,31.24,78.09,Jute
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,53.81,30.61,42.27,7.47,1172.56,29.82,81.34,Jute
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,55.86,45.86,44.45,6.74,1530.77,31.84,81.94,Jute
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,58.23,51.78,39.22,6.19,960.74,28.5,77.69,Jute
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,61.12,44.09,35.44,6.45,989.08,31.37,91.06,Jute
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,57.71,51.42,49.83,7.26,1257.47,31.14,94.9,Jute
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,70.66,44.53,38.26,6.86,1302.89,33.89,88.63,Jute
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,52.13,48.0,55.46,6.46,1122.29,31.0,82.69,Jute
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,61.25,51.66,39.14,6.8,1277.38,27.96,93.51,Jute
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,69.79,45.86,35.88,6.23,1442.32,29.28,89.02,Jute
Nayagarh,20.13,85.1,85,East & South Eastern Coastal Plain,Inland,Lateritic,Kharif,76.69,38.2,44.31,6.84,1568.53,27.56,91.59,Jute
Nuapada,20.83,82.53,300,Western Undulating Zone,Inland,Red and Black,Kharif,107.33,54.17,81.93,7.08,1214.37,29.43,92.5,Rice
Nuapada,20.83,82.53,300,Western Undulating Zone,Inland,Red and Black,Kharif,84.62,43.14,62.9,6.62,1335.85,31.37,73.62,Rice
Nuapada,20.83,82.53,300,Western Undulating Zone,Inland,Red and Black,Kharif,77.9,51.9,72.65,6.79,968.18,28.99,85.26,Rice
Nuapada,20.83,82.53,300,Western Undulating Zone,Inland,Red and Black,Kharif,92.13,55.78,80.13,6.8,1319.72,29.51,86.92,Rice
Nuapada,20.83,82.53,300,Western Undulating Zone,Inland,Red and Black,Kharif,97.2,45.88,77.73,5.75,1108.0,29.04,79.47,Rice
Nuapada,20.83,82.53,300,Western Undulating Zone,Inland,Red and Black,Kharif,77.25,52.18,70.79,5.96,1471.59,25.94,76.98,Rice
Nuapada,20.83,82.53,300,Western Undulating Zone,Inland,Red and Black,Kharif,104.94,46.42,78.59,5.94,1349.26,28.31,83.0,Rice
Nuapada,20.83,82.53,300,Western Undulating Zone,Inland,Red and Black,Kharif,99.23,56.19,66.83,6.9,1666.58,33.98,80.85,Rice
Nuapada,20.83,82.53,300,Western Undulating Zone,Inland,Red and Black,Kharif,88.66,50.19,55.91,6.95,1719.01,31.17,89.27,Rice
