observation_id,district_id,district_name,crop_id,crop_name,season_id,season_name,agricultural_year,latitude,longitude,soil_ph,nitrogen,phosphorus,potassium,soil_moisture,rainfall_mm,temperature_mean_c,temperature_min_c,temperature_max_c,irrigation_status,soil_type,sowing_date,harvest_date,area_ha,yield_tonnes_per_ha,crop_actual,provenance_status,provenance_note,g_lat,g_lon,dist_deg,original_latitude,original_longitude,coordinate_status
OBS0000889,DST23,Nabarangpur,CRP011,Sugarcane,SEA03,Annual,2022,19.23,82.55,6.4,53.74,15.24,45.48,41.19,756.2,26.92,21.9,34.03,Irrigated,Red,2022-02-17,2022-12-14,10898.487,51.728,Sugarcane,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,19.23,82.55,0.5633300227220288,18.89213,83.00076,district_reference_coordinates_used_for_prototype
OBS0000890,DST23,Nabarangpur,CRP011,Sugarcane,SEA03,Annual,2023,19.23,82.55,6.52,62.82,16.48,35.1,20.52,886.03,25.01,17.28,30.22,Rainfed,Loam,2023-02-14,2023-12-11,7830.327,49.921,Sugarcane,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,19.23,82.55,0.5426083193243622,18.90129,82.98171,district_reference_coordinates_used_for_prototype
OBS0000891,DST23,Nabarangpur,CRP011,Sugarcane,SEA03,Annual,2024,19.23,82.55,6.65,55.34,44.22,63.09,21.41,1280.44,26.77,20.57,32.26,Rainfed,Loam,2024-02-10,2024-12-06,8922.006,66.804,Sugarcane,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,19.23,82.55,0.5720170462495006,18.89976,83.01706,district_reference_coordinates_used_for_prototype
OBS0000892,DST23,Nabarangpur,CRP003,Jute,SEA01,Kharif,2022,19.23,82.55,6.22,49.12,17.35,64.91,30.06,1272.07,27.77,18.8,34.76,Rainfed,Sandy loam,2022-06-03,2022-10-01,2457.368,1.789,Jute,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,19.23,82.55,0.5485005896988644,18.90788,82.99395,district_reference_coordinates_used_for_prototype
OBS0000893,DST23,Nabarangpur,CRP003,Jute,SEA01,Kharif,2023,19.23,82.55,7.23,37.31,34.53,27.88,20.03,1237.26,25.34,19.77,33.14,Rainfed,Lateritic,2023-06-02,2023-09-30,2892.173,1.85,Jute,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,19.23,82.55,0.552263448908222,18.88461,82.98093,district_reference_coordinates_used_for_prototype
OBS0000894,DST23,Nabarangpur,CRP003,Jute,SEA01,Kharif,2024,19.23,82.55,6.65,61.04,18.69,44.97,23.97,868.27,26.71,18.36,32.07,Rainfed,Alluvial,2024-06-18,2024-10-16,2462.202,1.761,Jute,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,19.23,82.55,0.559764967910649,18.89887,83.00132,district_reference_coordinates_used_for_prototype
OBS0000895,DST23,Nabarangpur,CRP013,Wheat,SEA99,Unknown,2022,19.23,82.55,5.73,43.53,16.1,43.94,35.28,1085.82,28.47,21.79,36.92,Irrigated,Lateritic,2022-06-12,2022-09-20,5975.419,2.198,Wheat,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,19.23,82.55,0.5478014227801914,18.91308,82.99682,district_reference_coordinates_used_for_prototype
OBS0000896,DST23,Nabarangpur,CRP013,Wheat,SEA99,Unknown,2023,19.23,82.55,6.41,59.2,18.93,56.3,42.63,1086.53,24.45,15.85,30.8,Irrigated,Red,2023-06-20,2023-09-28,4653.522,2.13,Wheat,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,19.23,82.55,0.5563492594584857,18.88973,82.99016,district_reference_coordinates_used_for_prototype
OBS0000897,DST23,Nabarangpur,CRP013,Wheat,SEA99,Unknown,2024,19.23,82.55,6.57,55.38,46.13,29.15,34.45,1040.72,28.73,21.31,35.24,Rainfed,Loam,2024-06-13,2024-09-21,3873.358,1.983,Wheat,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,19.23,82.55,0.544510893371295,18.89949,82.98273,district_reference_coordinates_used_for_prototype
OBS0000898,DST24,Nayagarh,CRP001,Groundnut,SEA01,Kharif,2022,20.13,85.1,5.94,58.55,20.51,48.71,18.63,1294.67,28.12,19.32,33.56,Rainfed,Loam,2022-06-13,2022-10-01,2994.703,1.635,Groundnut,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.781081926947768,19.34588,83.50081,district_reference_coordinates_used_for_prototype
OBS0000899,DST24,Nayagarh,CRP001,Groundnut,SEA01,Kharif,2023,20.13,85.1,5.93,61.12,21.84,69.84,37.22,725.88,24.49,18.78,32.81,Rainfed,Red,2023-06-19,2023-10-07,2704.565,1.644,Groundnut,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.7736233465423137,19.35977,83.50235,district_reference_coordinates_used_for_prototype
OBS0000900,DST24,Nayagarh,CRP001,Groundnut,SEA01,Kharif,2024,20.13,85.1,6.38,70.58,23.66,68.35,35.89,1200.24,28.66,22.52,36.75,Irrigated,Sandy loam,2024-06-05,2024-09-23,2393.321,1.762,Groundnut,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.7900731757389148,19.34359,83.49192,district_reference_coordinates_used_for_prototype
OBS0000901,DST24,Nayagarh,CRP004,Maize,SEA01,Kharif,2022,20.13,85.1,6.52,53.52,36.96,29.29,26.33,1243.15,22.29,16.86,27.59,Rainfed,Red,2022-06-10,2022-09-18,3074.374,3.343,Maize,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.767594608076183,19.35704,83.51037,district_reference_coordinates_used_for_prototype
OBS0000902,DST24,Nayagarh,CRP004,Maize,SEA01,Kharif,2023,20.13,85.1,6.78,45.54,34.59,64.75,25.49,1134.81,24.38,15.94,31.45,Rainfed,Alluvial,2023-06-02,2023-09-10,2938.004,3.127,Maize,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.773547722504244,19.36038,83.50214,district_reference_coordinates_used_for_prototype
OBS0000903,DST24,Nayagarh,CRP004,Maize,SEA01,Kharif,2024,20.13,85.1,5.62,43.74,31.55,61.9,39.2,1037.65,28.19,21.15,35.91,Rainfed,Red,2024-06-20,2024-09-28,3342.688,3.306,Maize,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.7674854437872944,19.34646,83.51568,district_reference_coordinates_used_for_prototype
OBS0000904,DST24,Nayagarh,CRP005,Moong(Green Gram),SEA02,Rabi,2022,20.13,85.1,6.71,42.71,18.98,49.82,36.63,939.34,25.65,17.18,33.22,Rainfed,Alluvial,2022-10-23,2023-01-01,2000.72,0.635,Moong(Green Gram),SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.7821098258524901,19.34367,83.50075,district_reference_coordinates_used_for_prototype
OBS0000905,DST24,Nayagarh,CRP005,Moong(Green Gram),SEA02,Rabi,2023,20.13,85.1,5.88,56.32,37.05,49.09,35.99,972.99,28.49,21.94,35.61,Irrigated,Sandy loam,2023-10-04,2023-12-13,2084.7,0.674,Moong(Green Gram),SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.7784192250985125,19.35051,83.50151,district_reference_coordinates_used_for_prototype
OBS0000906,DST24,Nayagarh,CRP005,Moong(Green Gram),SEA02,Rabi,2024,20.13,85.1,5.67,67.16,18.66,42.23,29.57,892.21,29.46,23.8,37.65,Irrigated,Sandy loam,2024-10-10,2024-12-19,2619.259,0.686,Moong(Green Gram),SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.7846827270414176,19.33031,83.50451,district_reference_coordinates_used_for_prototype
OBS0000907,DST24,Nayagarh,CRP007,Ragi,SEA01,Kharif,2022,20.13,85.1,7.23,51.93,38.68,25.74,23.85,826.22,28.42,19.78,37.37,Rainfed,Lateritic,2022-06-04,2022-09-22,2431.971,1.829,Ragi,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.7803861583656473,19.3314,83.50877,district_reference_coordinates_used_for_prototype
OBS0000908,DST24,Nayagarh,CRP007,Ragi,SEA01,Kharif,2023,20.13,85.1,5.77,60.68,21.87,25.64,38.4,1194.56,28.9,20.6,34.13,Rainfed,Sandy loam,2023-06-14,2023-10-02,2984.275,1.718,Ragi,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.7786515018406415,19.34773,83.50261,district_reference_coordinates_used_for_prototype
OBS0000909,DST24,Nayagarh,CRP007,Ragi,SEA01,Kharif,2024,20.13,85.1,6.93,45.85,38.02,57.93,37.53,991.06,28.15,20.48,34.48,Irrigated,Alluvial,2024-06-08,2024-09-26,2930.079,1.763,Ragi,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.7999294687570397,19.35955,83.4733,district_reference_coordinates_used_for_prototype
OBS0000910,DST24,Nayagarh,CRP009,Rice,SEA01,Kharif,2022,20.13,85.1,6.5,67.88,49.54,24.21,36.76,1124.32,30.72,22.6,35.93,Rainfed,Sandy loam,2022-06-22,2022-10-20,83675.725,2.419,Rice,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.7937172841058324,19.33533,83.49192,district_reference_coordinates_used_for_prototype
OBS0000911,DST24,Nayagarh,CRP009,Rice,SEA01,Kharif,2023,20.13,85.1,6.16,43.64,24.37,40.76,38.17,1066.79,29.09,20.41,37.7,Rainfed,Alluvial,2023-06-06,2023-10-04,65137.329,2.773,Rice,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.7960311910710183,19.35532,83.47963,district_reference_coordinates_used_for_prototype
OBS0000912,DST24,Nayagarh,CRP009,Rice,SEA01,Kharif,2024,20.13,85.1,6.74,52.01,35.93,67.51,37.98,957.18,24.64,16.32,30.38,Rainfed,Lateritic,2024-06-24,2024-10-22,55161.423,2.127,Rice,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.7536781178426029,19.36803,83.52051,district_reference_coordinates_used_for_prototype
OBS0000913,DST24,Nayagarh,CRP010,Sesamum,SEA01,Kharif,2022,20.13,85.1,6.65,47.33,44.02,38.99,24.46,1372.72,28.12,20.92,33.46,Irrigated,Lateritic,2022-06-22,2022-09-30,2549.692,0.616,Sesamum,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.7864319411609237,19.34948,83.4931,district_reference_coordinates_used_for_prototype
OBS0000914,DST24,Nayagarh,CRP010,Sesamum,SEA01,Kharif,2023,20.13,85.1,6.15,37.48,46.02,67.01,38.12,745.69,26.58,18.49,35.53,Rainfed,Loam,2023-06-11,2023-09-19,2275.461,0.518,Sesamum,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.7732511650919516,19.36756,83.49903,district_reference_coordinates_used_for_prototype
OBS0000915,DST24,Nayagarh,CRP010,Sesamum,SEA01,Kharif,2024,20.13,85.1,5.98,43.59,16.18,21.03,38.88,1414.25,27.02,21.08,34.04,Irrigated,Sandy loam,2024-06-02,2024-09-10,2546.953,0.507,Sesamum,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.7803141139978649,19.34914,83.50007,district_reference_coordinates_used_for_prototype
OBS0000916,DST24,Nayagarh,CRP012,Urad,SEA02,Rabi,2022,20.13,85.1,5.51,68.24,43.38,44.9,32.45,798.17,27.53,19.13,35.99,Irrigated,Alluvial,2022-10-06,2022-12-25,815.218,0.771,Urad,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.7855150581554886,19.36073,83.4887,district_reference_coordinates_used_for_prototype
OBS0000917,DST24,Nayagarh,CRP012,Urad,SEA02,Rabi,2023,20.13,85.1,6.5,38.09,32.86,64.71,36.7,1147.27,23.42,16.26,29.59,Irrigated,Sandy loam,2023-10-17,2024-01-05,779.053,1.009,Urad,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.791324578098554,19.3544,83.48529,district_reference_coordinates_used_for_prototype
OBS0000918,DST24,Nayagarh,CRP012,Urad,SEA02,Rabi,2024,20.13,85.1,5.9,30.79,25.94,55.85,22.33,1440.55,25.19,18.09,33.18,Rainfed,Alluvial,2024-10-07,2024-12-26,1047.136,0.722,Urad,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.7858526327219704,19.35397,83.49157,district_reference_coordinates_used_for_prototype
OBS0000919,DST24,Nayagarh,CRP002,Horse Gram,SEA99,Unknown,2022,20.13,85.1,6.57,46.14,30.31,39.44,29.11,1361.7,27.7,21.01,35.39,Irrigated,Red,2022-06-05,2022-09-13,3053.95,1.045,Horse Gram,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.7746661189643487,19.33407,83.51383,district_reference_coordinates_used_for_prototype
OBS0000920,DST24,Nayagarh,CRP002,Horse Gram,SEA99,Unknown,2023,20.13,85.1,6.69,32.8,36.29,58.5,23.34,1167.45,26.63,17.97,35.4,Irrigated,Alluvial,2023-06-04,2023-09-12,3334.97,1.04,Horse Gram,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.7741624412944779,19.3512,83.50591,district_reference_coordinates_used_for_prototype
OBS0000921,DST24,Nayagarh,CRP002,Horse Gram,SEA99,Unknown,2024,20.13,85.1,6.9,30.4,22.77,40.81,25.51,813.54,27.3,21.28,32.38,Irrigated,Red,2024-06-16,2024-09-24,3012.098,0.783,Horse Gram,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.7837156899293103,19.35055,83.4956,district_reference_coordinates_used_for_prototype
OBS0000922,DST24,Nayagarh,CRP006,Potato,SEA02,Rabi,2022,20.13,85.1,5.86,41.49,29.98,31.73,25.35,1296.02,28.05,20.05,33.55,Rainfed,Loam,2022-10-05,2023-01-13,9192.24,15.412,Potato,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.7726859405151187,19.34569,83.51026,district_reference_coordinates_used_for_prototype
OBS0000923,DST24,Nayagarh,CRP006,Potato,SEA02,Rabi,2023,20.13,85.1,6.51,55.11,45.16,52.67,34.14,886.46,28.06,20.43,36.98,Irrigated,Alluvial,2023-10-06,2024-01-14,7346.561,17.156,Potato,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.7684814280336583,19.35358,83.51107,district_reference_coordinates_used_for_prototype
OBS0000924,DST24,Nayagarh,CRP006,Potato,SEA02,Rabi,2024,20.13,85.1,5.88,33.01,15.31,65.94,22.54,967.0,25.81,16.88,30.87,Irrigated,Alluvial,2024-10-24,2025-02-01,6668.709,15.852,Potato,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.775992993510944,19.36083,83.49921,district_reference_coordinates_used_for_prototype
OBS0000925,DST24,Nayagarh,CRP008,Rapeseed &Mustard,SEA02,Rabi,2022,20.13,85.1,6.25,74.38,44.12,42.35,32.83,1085.61,26.87,19.84,33.15,Rainfed,Sandy loam,2022-10-01,2023-01-24,2782.182,0.954,Rapeseed &Mustard,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.7836062765644185,19.34337,83.49923,district_reference_coordinates_used_for_prototype
OBS0000926,DST24,Nayagarh,CRP008,Rapeseed &Mustard,SEA02,Rabi,2023,20.13,85.1,6.61,63.02,18.75,46.55,20.16,1288.59,23.78,16.57,29.3,Rainfed,Lateritic,2023-10-09,2024-02-01,3332.087,0.805,Rapeseed &Mustard,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.781119641826454,19.33104,83.50813,district_reference_coordinates_used_for_prototype
OBS0000927,DST24,Nayagarh,CRP008,Rapeseed &Mustard,SEA02,Rabi,2024,20.13,85.1,6.7,35.59,42.53,30.28,27.22,1483.8,29.61,22.99,35.14,Rainfed,Sandy loam,2024-10-21,2025-02-13,4043.608,1.018,Rapeseed &Mustard,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.7716624765739037,19.33078,83.51885,district_reference_coordinates_used_for_prototype
OBS0000928,DST24,Nayagarh,CRP011,Sugarcane,SEA03,Annual,2022,20.13,85.1,6.41,34.58,26.92,55.26,20.43,1081.28,23.25,17.84,30.94,Rainfed,Alluvial,2022-02-13,2022-12-10,5884.552,52.116,Sugarcane,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.7693140023466694,19.36233,83.5059,district_reference_coordinates_used_for_prototype
OBS0000929,DST24,Nayagarh,CRP011,Sugarcane,SEA03,Annual,2023,20.13,85.1,6.67,33.23,37.38,53.68,42.84,1222.74,26.89,21.69,34.91,Irrigated,Lateritic,2023-02-13,2023-12-10,6123.831,63.608,Sugarcane,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.7792153496696164,19.34482,83.50341,district_reference_coordinates_used_for_prototype
OBS0000930,DST24,Nayagarh,CRP011,Sugarcane,SEA03,Annual,2024,20.13,85.1,6.02,60.72,41.02,27.76,28.51,1362.25,25.91,20.1,34.34,Irrigated,Sandy loam,2024-02-06,2024-12-02,5673.311,74.28,Sugarcane,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.13,85.1,1.782881225797154,19.33482,83.50427,district_reference_coordinates_used_for_prototype
